GeneratorName=FCCS 4.0,GeneratorVersion=3.0.0,DateCreated=04/12/2024
fuelbed_number,filename,cover_type,ecoregion,overstory_loading,midstory_loading,understory_loading,snags_c1_foliage_loading,snags_c1wo_foliage_loading,snags_c1_wood_loading,snags_c2_loading,snags_c3_loading,shrubs_primary_loading,shrubs_secondary_loading,shrubs_primary_perc_live,shrubs_secondary_perc_live,shrubs_needledrape_loading,nw_primary_loading,nw_secondary_loading,nw_primary_perc_live,nw_secondary_perc_live,w_sound_0_quarter_loading,w_sound_quarter_1_loading,w_sound_1_3_loading,w_sound_3_9_loading,w_sound_9_20_loading,w_sound_gt20_loading,w_rotten_3_9_loading,w_rotten_9_20_loading,w_rotten_gt20_loading,w_stump_sound_loading,w_stump_rotten_loading,w_stump_lightered_loading,litter_depth,litter_loading,lichen_depth,lichen_loading,moss_depth,moss_loading,basal_accum_loading,squirrel_midden_loading,ladderfuels_loading,duff_lower_depth,duff_lower_loading,duff_upper_depth,duff_upper_loading,pile_clean_loading,pile_dirty_loading,pile_vdirty_loading,Total_available_fuel_loading,efg_natural,efg_activity
5412,FB_5412_R6.xml,115,260.000000,0.000000,0.000000,0.122518,0.000000,19.922260,0.000000,0.285996,0.000000,1.341084,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.200000,1.000000,1.000000,3.000000,0.000000,0.000000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.839598,8,3
5413,FB_5413_R6.xml,112,260.000000,0.776280,1.493219,0.000000,0.000000,0.169424,0.000000,14.299826,0.235527,1.013958,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.100000,0.600000,6.000000,6.000000,0.500000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.350000,5.670000,0.350000,2.520000,0.000000,0.000000,0.000000,42.158810,8,1
5414,FB_5414_R6.xml,115,260.000000,2.159133,3.493261,0.054501,0.000000,0.000000,0.000000,0.241971,8.832246,1.013958,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.500000,1.000000,2.000000,5.000000,0.500000,0.000000,2.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.700000,1.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,8.100000,0.500000,3.600000,0.000000,0.000000,0.000000,41.485073,8,3
5415,FB_5415_R6.xml,115,260.000000,3.741712,7.290159,0.430889,0.000000,1.992226,0.000000,3.574957,1.418644,0.675972,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.500000,1.000000,1.500000,9.000000,1.000000,0.000000,5.500000,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.800000,12.960000,0.800000,5.760000,0.000000,0.000000,0.000000,58.452335,8,3
5416,FB_5416_R6.xml,112,260.000000,1.389991,4.064250,0.049320,0.000000,3.984452,0.000000,1.429983,2.944082,0.741972,0.000000,85.000000,0.000000,0.000000,0.200000,0.000000,70.000000,0.000000,0.100000,0.400000,1.500000,9.000000,1.000000,0.000000,7.000000,1.000000,0.000000,0.161136,0.098017,0.000000,1.000000,3.000000,0.000000,0.000000,0.500000,0.007500,0.000000,0.000000,0.500000,1.000000,18.000000,1.000000,8.000000,0.000000,0.000000,0.000000,60.425121,8,1
5417,FB_5417_R6.xml,115,260.000000,1.667988,5.080312,0.098641,0.000000,3.984452,0.000000,2.144974,2.944082,0.741972,0.000000,85.000000,0.000000,0.000000,0.200000,0.000000,70.000000,0.000000,0.500000,1.200000,1.300000,14.000001,1.000000,0.000000,11.000001,1.000000,0.000000,0.161136,0.098017,0.000000,1.000000,3.000000,0.000000,0.000000,0.500000,0.007500,0.000000,0.000000,0.500000,1.000000,18.000000,1.000000,8.000000,0.000000,0.000000,0.000000,72.483490,8,3
5418,FB_5418_R6.xml,112,260.000000,5.467618,0.000000,0.049320,0.000000,0.000000,0.000000,0.830127,0.341817,0.190390,0.000000,90.000000,0.000000,0.000000,0.300000,0.000000,85.000000,0.000000,0.300000,1.000000,2.000000,5.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.450000,0.200000,0.005000,0.700000,0.577500,0.000000,0.000000,3.000000,0.400000,3.600000,0.400000,1.600000,0.000000,0.000000,0.000000,26.711775,8,1
5419,FB_5419_R6.xml,124,260.000000,1.245952,0.000000,0.468215,0.000000,0.000000,0.000000,0.000000,0.000000,0.176045,0.000000,90.000000,0.000000,0.000000,0.300000,0.000000,85.000000,0.000000,0.300000,0.400000,0.900000,1.100000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.200000,1.339200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.600000,10.692000,0.600000,4.080000,0.000000,0.000000,0.000000,24.101414,9,9
5420,FB_5420_R6.xml,112,340.000000,0.000000,0.000000,3.541775,0.000000,0.000000,0.000000,0.000000,0.000000,1.561783,0.000000,85.000000,0.000000,1.500000,0.150000,0.000000,90.000000,0.000000,0.000000,0.700000,0.900000,6.000000,8.000000,3.000000,1.000000,1.000000,0.500000,2.747549,0.000000,0.000000,0.500000,1.200000,0.000000,0.000000,0.500000,0.075000,0.000000,0.000000,0.500000,0.000000,0.000000,0.100000,0.400000,0.056684,0.000000,0.000000,30.085243,8,1
5421,FB_5421_R6.xml,112,240.000000,0.000000,0.000000,3.541775,0.000000,23.745028,0.000000,0.964299,1.191193,1.561783,0.000000,85.000000,0.000000,1.500000,0.150000,0.000000,90.000000,0.000000,0.000000,0.700000,0.900000,7.000000,12.000001,12.000001,3.000000,5.000000,15.000001,0.000000,0.000000,0.000000,1.000000,3.040000,0.000000,0.000000,0.500000,0.150000,0.000000,0.000000,3.000000,0.000000,0.000000,0.500000,3.840000,0.000000,0.000000,0.000000,74.539047,8,1
5422,FB_5422_R6.xml,112,240.000000,0.000000,19.548086,0.854749,0.000000,0.000000,0.000000,0.000000,1.592382,0.546624,0.000000,90.000000,0.000000,1.500000,0.100000,0.000000,80.000000,0.000000,0.500000,1.100000,0.800000,5.200000,14.800001,0.000000,3.000000,5.000000,4.000000,0.000000,0.737169,0.000000,1.500000,4.500000,0.000000,0.000000,0.500000,0.075000,0.000000,0.000000,3.000000,0.500000,9.000000,0.500000,3.920000,0.056684,0.000000,0.000000,79.830688,8,1
5423,FB_5423_R6.xml,112,240.000000,5.015747,3.608851,0.854749,0.000000,0.000000,0.000000,0.957642,1.182970,0.546624,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,80.000000,0.000000,0.500000,1.100000,0.800000,3.180000,12.730000,0.000000,8.000000,15.000001,20.000000,0.000000,0.000000,0.000000,2.000000,6.040000,0.000000,0.000000,0.700000,0.315000,0.013348,0.000000,3.000000,1.000000,17.640001,1.000000,7.840000,0.035697,0.000000,0.000000,108.460632,8,1
5424,FB_5424_R6.xml,112,240.000000,14.465649,9.666561,0.236118,0.000000,2.021447,0.000000,0.957642,0.669955,0.234267,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,80.000000,0.000000,1.200000,2.200000,5.500000,8.450001,4.420000,3.790000,2.250000,4.000000,7.000000,0.000000,0.000000,0.000000,2.500000,7.150000,0.000000,0.000000,0.700000,0.315000,0.012573,0.000000,3.000000,1.500000,26.459999,1.500000,11.759999,0.035697,0.000000,0.000000,113.873466,8,1
5425,FB_5425_R6.xml,112,240.000000,21.358845,14.661071,0.330566,0.000000,2.021447,0.000000,2.872926,0.669955,0.234267,0.000000,90.000000,0.000000,1.500000,0.100000,0.000000,80.000000,0.000000,1.200000,2.200000,5.500000,8.450001,4.420000,3.790000,2.250000,4.000000,7.000000,0.000000,0.000000,0.000000,2.800000,8.007999,0.000000,0.000000,0.700000,0.315000,0.031338,0.000000,3.000000,1.800000,32.400002,1.800000,14.400001,0.000000,0.000000,0.000000,138.691971,8,1
5426,FB_5426_R6.xml,112,240.000000,30.598446,20.926029,0.330566,0.000000,2.021447,0.000000,2.872926,0.669955,0.117134,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,80.000000,0.000000,1.200000,2.200000,5.500000,5.690000,12.000001,7.660000,2.250000,7.000000,10.000000,0.000000,0.000000,0.000000,3.000000,8.579999,0.000000,0.000000,0.700000,0.315000,0.013697,0.000000,3.000000,2.000000,36.000000,2.000000,16.000000,0.035697,0.000000,0.000000,173.059464,8,1
5427,FB_5427_R6.xml,112,240.000000,0.000000,0.000000,3.262676,0.000000,23.380896,0.000000,0.813517,1.004932,0.406989,0.000000,85.000000,0.000000,1.500000,0.150000,0.000000,90.000000,0.000000,0.100000,1.100000,1.900000,7.000000,12.000001,12.000001,3.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.500000,1.064000,0.000000,0.000000,0.500000,0.150000,0.000000,0.000000,3.000000,0.000000,0.000000,0.300000,1.920000,0.000000,0.000000,0.000000,54.372116,8,1
5428,FB_5428_R6.xml,112,240.000000,4.907827,2.448312,0.368029,0.000000,0.000000,0.000000,0.957642,1.182970,0.284892,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,80.000000,0.000000,0.500000,1.100000,0.800000,3.180000,12.730000,0.000000,8.000000,15.000001,20.000000,0.000000,0.000000,0.000000,1.000000,3.020000,0.000000,0.000000,0.700000,0.315000,0.014729,0.000000,3.000000,0.500000,8.820001,1.000000,7.840000,0.035697,0.000000,0.000000,94.605095,8,1
5429,FB_5429_R6.xml,112,240.000000,20.664232,14.237302,0.330566,0.000000,2.021447,0.000000,2.872926,0.669955,0.122097,0.000000,90.000000,0.000000,1.500000,0.100000,0.000000,80.000000,0.000000,1.000000,1.000000,3.500000,8.450001,4.420000,3.790000,2.250000,4.000000,7.000000,0.000000,0.000000,0.000000,2.000000,5.720000,0.000000,0.000000,0.700000,0.315000,0.031338,0.000000,3.000000,1.000000,18.000000,1.500000,12.000001,0.000000,0.000000,0.000000,114.973419,8,1
5430,FB_5430_R6.xml,112,240.000000,30.598455,20.926033,0.330566,0.000000,2.021447,0.000000,2.872926,0.669955,0.061048,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,80.000000,0.000000,1.200000,2.000000,3.500000,5.690000,12.000001,7.660000,2.250000,7.000000,10.000000,0.000000,0.000000,0.000000,2.500000,7.150000,0.000000,0.000000,0.700000,0.315000,0.013697,0.000000,3.000000,2.000000,36.000000,2.000000,16.000000,0.035697,0.000000,0.000000,169.373383,8,1
5431,FB_5431_R6.xml,112,260.000000,0.000000,0.000000,0.122620,0.000000,27.159630,0.000000,1.563244,0.000000,1.173635,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.200000,1.000000,3.100000,12.900001,0.400000,0.000000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.090300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.126949,0.000000,0.000000,24.476751,8,1
5432,FB_5432_R6.xml,112,260.000000,1.252401,1.839329,0.128403,0.000000,0.000000,0.000000,139.573257,6.436888,0.880226,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.100000,0.600000,7.700000,4.000000,6.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.354500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.350000,5.670000,0.350000,2.520000,0.126949,0.000000,0.000000,182.781967,8,1
5433,FB_5433_R6.xml,112,260.000000,7.947737,13.031028,0.057836,0.000000,0.000000,0.000000,3.908111,114.942680,0.880226,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.500000,1.400000,2.100000,5.000000,5.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.700000,1.896300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.500000,8.100000,0.500000,3.600000,0.126949,0.000000,0.000000,175.590851,8,1
5434,FB_5434_R6.xml,112,260.000000,8.354930,18.983080,0.862230,0.000000,31.073782,0.000000,11.280003,5.573647,0.586818,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.400000,0.800000,1.400000,9.000000,4.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.800000,12.960000,0.800000,5.760000,0.126949,0.000000,0.000000,86.697662,8,1
5435,FB_5435_R6.xml,112,260.000000,6.368207,21.648653,0.206226,0.000000,12.550948,0.000000,4.468346,5.519721,0.293409,0.000000,85.000000,0.000000,0.000000,0.060000,0.000000,70.000000,0.000000,0.100000,0.400000,1.400000,9.000000,11.000001,0.000000,4.000000,4.000000,0.000000,0.158585,0.092657,0.000000,1.000000,3.000000,0.000000,0.000000,0.500000,0.007500,0.000000,0.000000,0.500000,1.000000,18.000000,1.000000,8.000000,0.129733,0.000000,0.000000,98.194458,8,1
5436,FB_5436_R6.xml,112,260.000000,12.736415,19.265575,0.412452,0.000000,12.611665,0.000000,6.702519,6.439674,0.293409,0.000000,85.000000,0.000000,0.000000,0.060000,0.000000,70.000000,0.000000,0.500000,1.200000,1.300000,11.000001,10.000000,1.000000,7.000000,8.000000,2.000000,0.158585,0.092657,0.000000,1.000000,3.000000,0.000000,0.000000,0.500000,0.007500,0.000000,0.000000,0.500000,1.000000,18.000000,1.000000,8.000000,0.129733,0.000000,0.000000,117.639946,8,1
5437,FB_5437_R6.xml,1,340.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,65.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.002500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.402500,13,13
5438,FB_5438_R6.xml,1,340.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,65.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.840000,0.100000,0.002500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.800000,0.000000,0.000000,0.000000,3.642500,13,13
5439,FB_5439_R6.xml,1,340.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.000000,65.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.402500,0.100000,0.002500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.160000,0.000000,0.000000,0.000000,1.165000,13,13
5440,FB_5440_R6.xml,1,340.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,65.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.840000,0.100000,0.002500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.800000,0.000000,0.000000,0.000000,3.642500,13,13
5441,FB_5441_R6.xml,4,260.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.285293,0.000000,45.000000,0.000000,0.000000,0.300000,0.000000,75.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.585293,12,12
5442,FB_5442_R6.xml,4,260.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.946172,0.000000,60.000000,0.000000,0.000000,0.350000,0.000000,90.000000,0.000000,0.040000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.013500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.359672,12,12
5443,FB_5443_R6.xml,4,260.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.734551,0.000000,85.000000,0.000000,0.000000,0.350000,0.000000,90.000000,0.000000,0.060000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,0.040500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.205051,12,12
5444,FB_5444_R6.xml,4,260.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.483516,0.000000,55.000000,0.000000,0.000000,0.250000,0.000000,75.000000,0.000000,0.090000,0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.054000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.907516,12,12
5445,FB_5445_R6.xml,4,260.000000,0.057154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.919093,0.000000,40.000000,0.000000,0.000000,0.010000,0.000000,90.000000,0.000000,0.100000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.081000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.018000,0.100000,0.040000,0.000000,0.000000,0.000000,4.285247,12,12
5446,FB_5446_R6.xml,186,340.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.962285,0.000000,35.000000,0.000000,0.000000,0.300000,0.000000,75.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.013800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.276085,13,13
5447,FB_5447_R6.xml,186,340.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.722102,0.000000,50.000000,0.000000,0.000000,0.300000,0.000000,75.000000,0.000000,0.100000,0.120000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.057500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.309602,13,13
5448,FB_5448_R6.xml,186,340.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.601153,0.000000,75.000000,0.000000,0.000000,0.200000,0.000000,75.000000,0.000000,0.120000,0.160000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.123000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.214153,13,13
5449,FB_5449_R6.xml,186,340.000000,0.057154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.516204,0.000000,45.000000,0.000000,0.000000,0.090000,0.000000,75.000000,0.000000,0.140000,0.210000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.196800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.018000,0.100000,0.080000,0.000000,0.000000,0.000000,4.318159,13,13
5450,FB_5450_R6.xml,186,340.000000,0.127009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.440255,0.000000,30.000000,0.000000,0.000000,0.090000,0.000000,75.000000,0.000000,0.170000,0.260000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.262000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150000,0.135000,0.200000,0.320000,0.000000,0.000000,0.000000,5.814264,13,13
5451,FB_5451_R6.xml,198,330.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.064461,0.000000,35.000000,0.000000,0.000000,0.300000,0.000000,75.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.013800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.378261,12,12
5452,FB_5452_R6.xml,198,330.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.022779,0.000000,85.000000,0.000000,0.000000,0.350000,0.000000,75.000000,0.000000,0.100000,0.120000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.057500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.660279,12,12
5453,FB_5453_R6.xml,198,330.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.786102,0.000000,70.000000,0.000000,0.000000,0.350000,0.000000,75.000000,0.000000,0.100000,0.120000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.057500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.423602,12,12
5454,FB_5454_R6.xml,198,330.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.786102,0.000000,70.000000,0.000000,0.000000,0.350000,0.000000,75.000000,0.000000,0.100000,0.120000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.057500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.423602,12,12
5455,FB_5455_R6.xml,198,330.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.787627,0.000000,85.000000,0.000000,0.000000,0.200000,0.000000,75.000000,0.000000,0.120000,0.160000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.123000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.400628,12,12
5456,FB_5456_R6.xml,198,330.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.691153,0.000000,75.000000,0.000000,0.000000,0.200000,0.000000,75.000000,0.000000,0.120000,0.160000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.123000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.304153,12,12
5457,FB_5457_R6.xml,198,330.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.691153,0.000000,75.000000,0.000000,0.000000,0.350000,0.000000,75.000000,0.000000,0.120000,0.160000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.123000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.454153,12,12
5458,FB_5458_R6.xml,198,330.000000,0.057154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.617843,0.000000,60.000000,0.000000,0.000000,0.150000,0.000000,75.000000,0.000000,0.140000,0.210000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.196800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.018000,0.100000,0.080000,0.000000,0.000000,0.000000,4.479796,12,12
